city_std,city_clean,n_extreme_events,total_reports,total_affected_grids,baseline_value,baseline_total,stress_value,stress_total,mean_peak_rain,max_peak_rain,mean_tail_weight,max_tail_weight,metric,metric_label,unit,value_scale,baseline_ratio,stress_ratio,baseline_value_plot,stress_value_plot,gdp_per_capita,region,gdp_missing,city_label,baseline_rank_value,stress_rank_value,baseline_rank_ratio,stress_rank_ratio,emerging_value_flag,emerging_ratio_flag
河源,河源市,1,18.0,13,322.27099204063416,338.904039144516,322.27099204063416,338.904039144516,54.46828079223633,54.46828079223633,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,95.09210715048778,95.09210715048778,0.32227099204063414,0.32227099204063414,38828.0,华南,False,Heyuan,143.0,145.0,45.0,45.0,False,False
泉州,泉州市,4,123.0,66,3213.4292414188385,4180.674110651016,3412.0975589277414,4457.064251283211,59.18129348754883,74.47318267822266,1.0400157134821983,1.1600628539287932,population_outside,Population outside historical hotspots,10^3 persons,1000.0,76.86390176244669,76.55482098884667,3.2134292414188383,3.4120975589277416,115570.0,华东,False,Quanzhou,44.0,48.0,93.0,95.0,False,False
泰安,泰安市,2,30.0,22,783.4486653208733,788.7026497721672,783.4486653208733,788.7026497721672,35.683834075927734,37.50313186645508,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,99.33384470651751,99.33384470651751,0.7834486653208732,0.7834486653208732,50482.0,华东,False,Taian,107.0,112.0,36.0,36.0,False,False
泸州,泸州市,1,9.0,3,240.3923590183258,390.3379919528961,240.3923590183258,390.3379919528961,61.2435302734375,61.2435302734375,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,61.58569341806089,61.58569341806089,0.2403923590183258,0.2403923590183258,50638.0,西南,False,Luzhou,154.0,157.0,133.0,134.0,False,False
洛阳,洛阳市,3,395.0,92,2950.03093791008,3809.9918200969696,2950.03093791008,3809.9918200969696,52.43880844116211,67.44999694824219,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,77.42879977718687,77.42879977718687,2.9500309379100798,2.9500309379100798,72639.0,华中,False,Luoyang,46.0,53.0,91.0,90.0,False,False
济南,济南市,7,261.0,115,6214.368264436722,8692.085859775543,9080.002504469443,12163.388652443558,67.81537846156529,102.05913543701172,1.2675890307064608,2.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,71.4945568266303,74.65027028175508,6.214368264436722,9.080002504469443,109750.0,华东,False,Jinan,29.0,22.0,116.0,104.0,False,False
济宁,济宁市,3,134.0,57,2062.027530193329,2695.3469185829163,2062.027530193329,2695.3469185829163,58.098734537760414,67.75483703613281,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,76.50323288541439,76.50323288541439,2.062027530193329,2.062027530193329,53759.0,华东,False,Jining,58.0,66.0,97.0,96.0,False,False
海口,海口市,7,1019.0,219,11388.547527313232,20144.174123764038,14776.277715652055,25645.747599227114,72.8697395324707,109.76377868652344,1.2622999740702003,2.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,56.535192047799995,57.61687257694671,11.388547527313232,14.776277715652055,61992.0,华南,False,Haikou,17.0,16.0,144.0,143.0,False,False
淮北,淮北市,2,50.0,27,1030.031723022461,2523.4699172973633,1030.031723022461,2523.4699172973633,57.45667266845703,61.999996185302734,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,40.81807022790369,40.81807022790369,1.030031723022461,1.030031723022461,56807.0,华东,False,Huaibei,90.0,97.0,168.0,169.0,False,False
淮南,淮南市,1,11.0,9,308.7327243089676,308.7327243089676,308.7327243089676,308.7327243089676,65.128662109375,65.128662109375,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,100.0,100.0,0.3087327243089676,0.3087327243089676,44132.0,华东,False,Huainan,146.0,149.0,14.0,16.0,False,False
深圳,深圳市,7,411.0,170,21875.655323028564,28993.482677459717,24831.737091470204,33401.71378377652,61.060455322265625,92.63880920410156,1.1438570236626397,1.9783086451696086,population_outside,Population outside historical hotspots,10^3 persons,1000.0,75.45025054901481,74.34270364753314,21.875655323028564,24.831737091470202,156949.0,华南,False,Shenzhen,8.0,7.0,101.0,105.0,False,False
清远,清远市,3,39.0,25,688.0322855710983,825.1850794553757,701.387572714306,842.5618530842729,65.15728123982747,72.8165054321289,1.0293212144776485,1.0854400941726416,population_outside,Population outside historical hotspots,10^3 persons,1000.0,83.3791476240944,83.24463897182315,0.6880322855710983,0.701387572714306,44764.0,华南,False,Qingyuan,114.0,118.0,77.0,77.0,False,False
温州,温州市,4,113.0,63,6315.006756663322,8052.879449725151,7627.960107564926,10098.10752081871,76.23961544036865,120.0,1.25,2.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,78.41923868460314,75.53851146701282,6.315006756663323,7.627960107564926,71646.0,华东,False,Wenzhou,28.0,29.0,88.0,99.0,False,False
渭南,渭南市,2,42.0,19,577.2342386245728,1340.5332918167114,577.2342386245728,1340.5332918167114,25.027162551879883,30.15432548522949,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,43.06004499465254,43.06004499465254,0.5772342386245728,0.5772342386245728,39792.0,西北,False,Weinan,122.0,127.0,166.0,167.0,False,False
湖州,湖州市,2,11.0,10,318.49416875839233,318.49416875839233,318.49416875839233,318.49416875839233,45.07565975189209,59.614501953125,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,100.0,100.0,0.3184941687583923,0.3184941687583923,94997.0,华东,False,Huzhou,144.0,146.0,12.0,14.0,False,False
湛江,湛江市,1,9.0,6,1344.8488620519638,1344.8488620519638,1344.8488620519638,1344.8488620519638,61.492408752441406,61.492408752441406,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,100.0,100.0,1.3448488620519639,1.3448488620519639,44415.0,华南,False,Zhanjiang,79.0,86.0,3.0,4.0,False,False
滁州,滁州市,1,3.0,3,26.538891315460205,26.538891315460205,26.538891315460205,26.538891315460205,57.46814727783203,57.46814727783203,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,100.0,100.0,0.026538891315460205,0.026538891315460205,75992.0,华东,False,Chuzhou,171.0,171.0,28.0,28.0,False,False
滨州,滨州市,2,33.0,22,473.2224806547165,507.96248042583466,473.2224806547165,507.96248042583466,53.516042709350586,55.31999969482422,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,93.1609122504491,93.1609122504491,0.4732224806547165,0.4732224806547165,63819.0,华东,False,Binzhou,131.0,133.0,53.0,54.0,False,False
漯河,漯河市,1,58.0,23,1388.0492660999298,1388.0492660999298,2137.7546247640025,2137.7546247640025,82.91059112548828,82.91059112548828,1.540114372720038,1.540114372720038,population_outside,Population outside historical hotspots,10^3 persons,1000.0,100.0,100.0,1.3880492660999297,2.1377546247640025,66408.0,华中,False,Tahe,76.0,64.0,2.0,2.0,False,False
漳州,漳州市,2,25.0,13,770.6076896190643,770.6076896190643,770.6076896190643,770.6076896190643,52.001020431518555,53.09890365600586,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,100.0,100.0,0.7706076896190643,0.7706076896190643,90012.0,华东,False,Zhangzhou,108.0,113.0,6.0,6.0,False,False
潍坊,潍坊市,2,130.0,51,1661.257210612297,2866.00273501873,2981.483760369497,5194.326711472249,89.23894119262695,90.40814208984376,1.8251662425555168,1.8778312971794089,population_outside,Population outside historical hotspots,10^3 persons,1000.0,57.96425768593833,57.398849282709875,1.6612572106122971,2.981483760369497,62536.0,华东,False,Weifang,65.0,51.0,140.0,144.0,False,False
濮阳,濮阳市,2,67.0,31,879.0712506771088,1147.7058465480804,879.0712506771088,1147.7058465480804,31.965561866760254,32.65576934814453,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,76.59377647339379,76.59377647339379,0.8790712506771088,0.8790712506771088,43766.0,华中,False,Puyang,99.0,106.0,96.0,94.0,False,False
焦作,焦作市,2,13.0,10,268.5949705839157,331.1869410276413,268.5949705839157,331.1869410276413,43.73809623718262,43.88701248168945,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,81.10071301437529,81.10071301437529,0.26859497058391574,0.26859497058391574,60329.0,华中,False,Jiaozuo,152.0,154.0,81.0,82.0,False,False
玉林,玉林市,2,48.0,20,1033.874981880188,1124.6090288162234,1572.6570492110704,1714.0112400962648,69.17031669616699,83.30535125732422,1.2789479013585978,1.5578958027171956,population_outside,Population outside historical hotspots,10^3 persons,1000.0,91.93194749365092,91.75301844127607,1.033874981880188,1.5726570492110705,30363.0,华南,False,Yulin,88.0,78.0,58.0,60.0,False,False
珠海,珠海市,5,358.0,147,4096.54158437252,6601.678922772407,4101.498813744856,6612.209127894537,65.67051391601562,71.55536651611328,1.0057267634577352,1.028633817288676,population_outside,Population outside historical hotspots,10^3 persons,1000.0,62.05302669661127,62.02917564180033,4.09654158437252,4.101498813744857,142120.0,华南,False,Zhuhai,39.0,41.0,132.0,133.0,False,False
盐城,盐城市,1,13.0,11,447.0152015686035,447.0152015686035,447.0152015686035,447.0152015686035,51.834266662597656,51.834266662597656,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,100.0,100.0,0.4470152015686035,0.4470152015686035,88724.0,华东,False,Yancheng,132.0,134.0,7.0,8.0,False,False
眉山,眉山市,2,91.0,38,1431.8905483484268,1688.638137459755,1431.8905483484268,1688.638137459755,47.61364555358887,54.36734008789063,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,84.79558269970394,84.79558269970394,1.4318905483484268,1.4318905483484268,48099.0,西南,False,Meishan,74.0,81.0,73.0,73.0,False,False
石家庄,石家庄市,6,1334.0,335,18547.034024477005,27284.383772611618,18547.034024477005,27284.383772611618,51.7627747853597,64.77916717529297,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,67.9767378257402,67.9767378257402,18.547034024477004,18.547034024477004,52803.0,华北,False,Shijiazhuang,9.0,11.0,124.0,124.0,False,False
福州,福州市,5,1664.0,242,15800.443644672632,31552.053043752905,15800.443644672632,31552.053043752905,55.128614807128905,62.6599998474121,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,50.077386795598755,50.077386795598755,15.800443644672633,15.800443644672633,120432.0,华东,False,Fuzhou,12.0,13.0,158.0,159.0,False,False
秦皇岛,秦皇岛市,3,138.0,36,1020.9243965148926,1450.2753930091858,1350.5077703899067,1861.8688863118944,59.64064153035482,87.1716537475586,1.2440160360717452,1.7320481082152355,population_outside,Population outside historical hotspots,10^3 persons,1000.0,70.39520917448444,72.53506303900251,1.0209243965148926,1.3505077703899067,53688.0,华北,False,Qinhuangdao,91.0,85.0,119.0,111.0,False,False
绍兴,绍兴市,1,1.0,1,9.118532180786133,9.118532180786133,15.639210604806445,15.639210604806445,86.7954330444336,86.7954330444336,1.7151017614172797,1.7151017614172797,population_outside,Population outside historical hotspots,10^3 persons,1000.0,100.0,100.0,0.009118532180786133,0.015639210604806445,113434.0,华东,False,Shaoxing,177.0,175.0,32.0,30.0,False,False
绵阳,绵阳市,5,421.0,139,5407.043508172035,8302.998801112175,5407.043508172035,8302.998801112175,54.095130157470706,64.24278259277344,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,65.12157399622616,65.12157399622616,5.407043508172035,5.407043508172035,61808.0,西南,False,Mianyang,32.0,34.0,127.0,127.0,False,False
聊城,聊城市,2,43.0,17,765.9521760940552,844.1976857185364,1173.0872826576233,1329.5783019065857,83.57119560241698,110.0463409423828,1.5,2.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,90.73137596226852,88.23002608988446,0.7659521760940552,1.1730872826576233,38938.0,华东,False,Liaocheng,109.0,91.0,63.0,68.0,False,False
自贡,自贡市,3,41.0,19,479.63217782974243,1029.9131836891174,479.63217782974243,1029.9131836891174,54.31352996826172,57.73483657836914,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,46.5701561476973,46.5701561476973,0.47963217782974243,0.47963217782974243,58571.0,西南,False,Zigong,130.0,132.0,162.0,162.0,False,False
舟山,舟山市,2,80.0,51,1887.2192122936249,3295.803551197052,2763.247980594635,4743.353747487068,86.7549991607666,110.0,1.5,2.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,57.26127734792256,58.255152950769215,1.8872192122936249,2.763247980594635,130354.0,华东,False,Zhoushan,61.0,55.0,142.0,142.0,False,False
芜湖,芜湖市,2,55.0,32,970.985424220562,1415.846132457256,970.985424220562,1415.846132457256,51.915761947631836,55.88072967529297,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,68.57986909462959,68.57986909462959,0.970985424220562,0.970985424220562,102822.0,华东,False,Wuhu,95.0,101.0,123.0,123.0,False,False
苏州,苏州市,2,73.0,50,2550.1952228546143,2874.9092683792114,2550.1952228546143,2874.9092683792114,61.41836357116699,64.51640319824219,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,88.70524196724784,88.70524196724784,2.5501952228546143,2.5501952228546143,158199.0,华东,False,Suzhou,52.0,59.0,67.0,66.0,False,False
茂名,茂名市,1,6.0,4,125.45862579345702,125.45862579345702,125.45862579345702,125.45862579345702,68.88009643554688,68.88009643554688,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,100.0,100.0,0.125458625793457,0.125458625793457,53063.0,华南,False,Maoming,164.0,164.0,25.0,25.0,False,False
荆州,荆州市,1,410.0,38,2186.109769821167,2273.723208427429,3793.899127851535,3945.948468147729,87.24732971191406,87.24732971191406,1.735456828483911,1.735456828483911,population_outside,Population outside historical hotspots,10^3 persons,1000.0,96.14669726369824,96.14669726369824,2.186109769821167,3.793899127851535,45911.0,华中,False,Jingzhou,56.0,43.0,43.0,43.0,False,False
荆门,荆门市,1,9.0,6,238.297926902771,238.297926902771,332.7392411574404,332.7392411574404,79.71817016601562,79.71817016601562,1.3963161387182474,1.3963161387182474,population_outside,Population outside historical hotspots,10^3 persons,1000.0,100.0,100.0,0.238297926902771,0.3327392411574404,75055.0,华中,False,Jingmen,155.0,144.0,18.0,13.0,False,False
莆田,莆田市,1,12.0,8,601.3296256065369,614.3310360908508,601.3296256065369,614.3310360908508,56.136268615722656,56.136268615722656,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,97.88364746032606,97.88364746032606,0.6013296256065369,0.6013296256065369,82366.0,华东,False,Putian,119.0,125.0,40.0,40.0,False,False
萍乡,萍乡市,2,29.0,16,974.353798866272,1314.4655504226682,1936.0412664413452,2616.2647695541377,84.74447631835938,102.9370346069336,1.5,2.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,74.12547240610202,74.00020399201738,0.9743537988662719,1.936041266441345,53237.0,华东,False,Pingxiang,94.0,69.0,105.0,106.0,False,False
蚌埠,蚌埠市,2,49.0,28,701.7353442907333,1336.5941833257675,701.7353442907333,1336.5941833257675,57.87401580810547,60.766632080078125,1.0,1.0,population_outside,Population outside historical hotspots,10^3 persons,1000.0,52.50175057208817,52.50175057208817,0.7017353442907334,0.7017353442907334,63113.0,华东,False,Bengbu,113.0,117.0,156.0,156.0,False,False
衡阳,衡阳市,1,18.0,10,492.0861854553223,756.003490447998,494.79923045314683,760.1716047920331,71.04207611083984,71.04207611083984,1.0055133533068281,1.0055133533068281,population_outside,Population outside historical hotspots,10^3 persons,1000.0,65.09046474953685,65.09046474953685,0.49208618545532234,0.49479923045314683,52838.0,华中,False,Hengyang,127.0,130.0,128.0,129.0,False,False
衢州,衢州市,2,44.0,19,501.11943340301514,543.2515478134155,629.5268213163212,671.6589357267216,72.81242942810059,90.16305541992188,1.4333958517396723,1.8667917034793446,population_outside,Population outside historical hotspots,10^3 persons,1000.0,92.2444557074928,93.72715642280345,0.5011194334030151,0.6295268213163212,71891.0,华东,False,Quzhou,126.0,123.0,56.0,50.0,False,False
